Time_min,Temp_In_C,Temp_Out_C
6.43333333333333,37.72,68.46
6.45,37.68,68.26
6.46666666666667,37.71,68.12
6.48333333333333,37.28,68.61
6.5,37.68,68.52
6.51666666666667,37.79,67.83
6.55,37.98,68.85
6.56666666666667,37.58,68.3
6.58333333333333,37.99,67.01
6.6,38.53,68.65
6.61666666666667,38.33,68.82
6.63333333333333,38.06,68.37
6.65,38.68,68.54
6.66666666666667,38.39,68.4
6.68333333333333,38.29,68.98
6.7,38.63,69.53
6.71666666666667,38.58,68.07
6.73333333333333,38.48,69.34
6.75,38.58,69.95
6.76666666666667,38.69,69.82
6.78333333333333,38.52,70.08
6.8,38.69,70.07
6.81666666666667,38.62,70.27
6.83333333333333,38.73,70.18
6.85,38.64,70.4
6.86666666666667,38.85,70.14
6.88333333333333,38.84,70.48
6.9,38.93,70.3
6.91666666666667,38.89,70.94
6.93333333333333,38.57,71.04
6.95,38.85,70.35
6.96666666666667,38.97,70.25
6.98333333333333,39.12,70.36
7,39.34,69.59
7.01666666666667,39.39,70.19
7.03333333333333,39.07,69.49
7.05,39.42,67.92
7.06666666666667,39.75,68.34
7.08333333333333,39.57,68.86
7.1,39.74,68.3
7.11666666666667,39.63,68.54
7.13333333333333,39.69,68.91
7.15,39.85,68.5
7.16666666666667,39.77,68.7
7.18333333333333,37.98,68.36
7.2,39.95,67.73
7.21666666666667,39.81,68.32
7.23333333333333,39.97,68.9
7.25,39.69,69.3
7.26666666666667,39.78,68.59
7.28333333333333,40.08,69.74
7.3,39.94,68.81
7.31666666666667,40.25,69.54
7.33333333333333,40.49,68.63
7.35,39.5,68.61
7.36666666666667,40.26,69.05
7.4,40.14,70.08
7.41666666666667,40.43,69.64
7.43333333333333,40.91,69.12
7.45,40.46,69.96
7.46666666666667,40.69,69.74
7.48333333333333,40.8,70.24
7.5,40.88,70.43
7.51666666666667,40.73,71.09
7.53333333333333,41.09,70.73
7.55,41.02,70.65
7.56666666666667,40.92,70.83
7.58333333333333,41.08,70.54
7.6,40.98,70.74
7.61666666666667,41.25,70.16
7.63333333333333,41.31,70.22
7.65,41.25,70.41
7.66666666666667,41.59,70.43
7.68333333333333,41.36,69.85
7.7,41.97,69.18
7.71666666666667,41.85,69.7
7.73333333333333,41.59,70.11
7.75,41.74,68.64
7.76666666666667,41.25,69.29
7.78333333333333,41.64,69.26
7.8,42.53,68.8
7.81666666666667,41.88,68.86
7.83333333333333,42.25,68.49
7.85,42.01,68.68
7.86666666666667,42.27,69.08
7.88333333333333,42.37,68.27
7.9,42.98,68.52
7.91666666666667,40.08,69.25
7.93333333333333,42.45,68.94
7.95,42.47,68.73
7.96666666666667,42.95,68.92
7.98333333333333,42.64,69.51
8,43.06,68.22
8.01666666666667,42.65,69.06
8.03333333333333,42.94,69.86
8.05,43.11,69.57
8.06666666666667,42.92,69.44
8.08333333333333,43.39,70.25
8.1,43.17,69.96
8.11666666666667,43.33,70.44
8.13333333333333,43.21,70.3
8.15,43.46,70.66
8.16666666666667,43.25,70.52
8.18333333333333,43.43,71.01
8.2,43.39,70.52
8.21666666666667,43.43,70.67
8.25,43.75,70.75
8.26666666666667,43.59,71
8.28333333333333,43.94,70.08
8.3,44.1,70.7
8.31666666666667,43.95,70.41
8.33333333333333,43.94,70.3
8.35,44.03,70.05
8.36666666666667,44.21,70.03
8.38333333333333,44.39,69.84
8.4,43.74,68.37
8.41666666666667,44.22,68.65
8.43333333333333,44.42,69.11
8.45,44.58,68.17
8.46666666666667,44.68,68.81
8.48333333333333,44.67,67.83
8.5,44.33,68.75
8.51666666666667,43.81,69.1
8.53333333333333,44.42,68.41
8.55,44.81,68
8.56666666666667,44.79,68.44
8.58333333333333,45.03,68.11
8.6,44.65,68.58
8.61666666666667,44.78,68.77
8.63333333333333,44.99,69.3
8.65,45.09,67.07
8.66666666666667,45.29,68.82
8.68333333333333,45.21,69.31
8.7,45.2,69.17
8.71666666666667,45.59,69.6
8.73333333333333,45.47,69.79
8.75,45.66,69.86
8.76666666666667,44.84,70.52
8.78333333333333,45.54,69.77
8.8,45.61,70.1
8.81666666666667,45.72,70.16
8.83333333333333,46.11,70.8
8.85,45.92,70.46
8.86666666666667,46.06,70.33
8.88333333333333,46.02,70.94
8.9,46.06,70.76
8.91666666666667,46.13,70.65
8.93333333333333,46.13,70.79
8.95,46.17,71.13
8.96666666666667,46.3,70.72
8.98333333333333,46.27,70.87
9,46.2,70.72
9.01666666666667,46.29,70.18
9.03333333333333,46.3,70.18
9.05,46.56,69.48
9.06666666666667,46.63,70.02
9.1,46.67,69.29
9.11666666666667,46.34,69.2
9.13333333333333,46.48,68.93
9.15,46.61,67.7
9.16666666666667,46.85,69.15
9.18333333333333,46.99,68.41
9.2,47.01,68.55
9.21666666666667,46.76,68.48
9.23333333333333,47.15,68.58
9.25,47.3,68.8
9.26666666666667,47.02,68.46
9.28333333333333,46.87,67.32
9.3,47.19,68.38
9.31666666666667,47.36,68.83
9.33333333333333,47.83,69.3
9.35,47.61,68.58
9.36666666666667,47.26,69.48
9.38333333333333,47.44,68.24
9.4,47.18,68.58
9.41666666666667,48,69.12
9.43333333333333,48.02,70.57
9.45,47.61,70.21
9.46666666666667,47.76,70.2
9.48333333333333,47.72,69.83
9.5,47.63,70.18
9.51666666666667,47.87,70.28
9.53333333333333,48.23,70.81
9.55,47.79,70.57
9.56666666666667,48.03,71.19
9.58333333333333,48.3,70.72
9.6,48.3,71.22
9.61666666666667,48.41,70.76
9.63333333333333,48.68,70.53
9.65,48.06,70.74
9.66666666666667,48.75,70.3
9.68333333333333,47.94,70.34
9.7,48.51,70.26
9.71666666666667,48.5,70.03
9.73333333333333,48.7,70
9.75,49.26,69.6
9.76666666666667,48.93,69.6
9.78333333333333,48.79,69.64
9.8,48.43,69.25
9.81666666666667,48.96,69.26
9.83333333333333,49.06,69.14
9.85,48.78,68.09
9.86666666666667,49.31,68.59
9.88333333333333,48.87,67.71
9.9,49.13,68.51
9.91666666666667,49.76,68.42
9.95,49.52,68.12
9.96666666666667,49.42,67.99
9.98333333333333,49.36,68.34
10,49.45,68.71
10.0166666666667,49.83,67.58
10.0333333333333,49.62,69.5
10.05,49.87,69.01
10.0666666666667,50.13,69.43
10.0833333333333,49.81,69.11
10.1,50.14,69.91
10.1166666666667,50.15,70.07
10.1333333333333,50.11,70.38
10.15,50.17,70.54
10.1666666666667,50.21,70.57
10.1833333333333,50.12,70.4
10.2,49.8,71.03
10.2166666666667,50.25,71.38
10.2333333333333,50.13,71.19
10.25,50.45,71.02
10.2666666666667,50.34,71.45
10.2833333333333,50.22,70.92
10.3,50.4,70.73
10.3166666666667,50.22,71.09
10.3333333333333,50.72,70.62
10.35,50.63,70.68
10.3666666666667,50.72,70.35
10.3833333333333,50.6,69.98
10.4,50.51,70.22
10.4166666666667,50.91,70.16
10.4333333333333,50.5,69.65
10.45,51.22,69.61
10.4666666666667,50.9,69.02
10.4833333333333,51.03,69.27
10.5,50.72,69.55
10.5166666666667,51.73,69.08
10.5333333333333,51.03,68.81
10.55,51.36,68.54
10.5666666666667,51.13,67.56
10.5833333333333,51.81,68.72
10.6,51.01,68.61
10.6166666666667,51.27,69.34
10.6333333333333,51.56,68.65
10.65,51.85,68.87
10.6666666666667,51.36,69.54
10.6833333333333,51.69,69.6
10.7,51.09,69.85
10.7166666666667,51.54,69.58
10.7333333333333,51.5,69.42
10.75,51.51,69.76
10.7666666666667,51.32,70.4
10.8,51.49,70.36
10.8166666666667,51.71,70.93
10.8333333333333,51.56,70.89
10.85,51.44,71.05
10.8666666666667,52.14,71
10.8833333333333,52.27,70.95
10.9,52.13,71.08
10.9166666666667,52.05,71.19
10.9333333333333,52,70.66
10.95,52.27,70.88
10.9666666666667,52.17,70.59
10.9833333333333,52.24,70.37
11,52.11,70.09
11.0166666666667,52.4,70.77
11.0333333333333,52.15,70.55
11.05,52.62,70.33
11.0666666666667,52.31,69.86
11.0833333333333,52.35,69.61
11.1,52.35,69.09
11.1166666666667,52.65,69.33
11.1333333333333,52.84,69.45
11.15,52.66,69.15
11.1666666666667,52.87,68.61
11.1833333333333,53.02,69.57
11.2,52.62,68.97
11.2166666666667,53.38,68.67
11.2333333333333,52.34,68.24
11.25,53.1,68.74
11.2666666666667,52.96,68.63
11.2833333333333,52.98,66.98
11.3,53.21,67.73
11.3166666666667,53.33,67.79
11.3333333333333,52.95,68.76
11.35,52.74,68.84
11.3666666666667,53.04,69.37
11.3833333333333,53.11,68.86
11.4,53.37,69.99
11.4166666666667,52.96,69.27
11.4333333333333,53.35,69.88
11.45,53.61,70.1
11.4666666666667,53.59,70.42
11.4833333333333,53.77,70.53
11.5,53.28,70.36
11.5166666666667,53.38,70.98
11.5333333333333,53.55,71.36
11.55,53.42,70.95
11.5666666666667,53.77,71.26
11.5833333333333,53.45,70.73
11.6,53.74,70.72
11.6166666666667,53.68,70.77
11.65,53.67,70.96
11.6666666666667,53.9,70.31
11.6833333333333,53.95,70.93
11.7,54.09,70.16
11.7166666666667,53.87,70.52
11.7333333333333,53.98,70.06
11.75,55.4,69.91
11.7666666666667,54.04,69.66
11.7833333333333,54.45,68.52
11.8,54.16,69.07
11.8166666666667,53.68,69.42
11.8333333333333,54.13,69.65
11.85,54.52,68.58
11.8666666666667,54.94,68.15
11.8833333333333,54.39,68.2
11.9,54.99,69.15
11.9166666666667,54.76,68
11.9333333333333,54.64,69.01
11.95,54.06,68.44
11.9666666666667,54.72,68.9
11.9833333333333,54.83,69.06
12,54.55,69.3
12.0166666666667,54.81,69.11
12.0333333333333,54.77,69.92
12.05,54.71,69.56
12.0666666666667,54.86,69.97
12.0833333333333,54.76,69.36
12.1,54.88,70.17
12.1166666666667,54.6,70.53
12.1333333333333,54.77,70.83
12.15,55.03,71.19
12.1666666666667,55.16,71.13
12.1833333333333,55.05,71.11
12.2,55.09,70.92
12.2166666666667,54.96,70.89
12.2333333333333,55.35,70.84
12.25,55.11,70.98
12.2666666666667,55.27,70.93
12.2833333333333,55.08,70.66
12.3,55.38,70.66
12.3166666666667,55.17,71.01
12.3333333333333,55.33,69.92
12.35,55.47,70.49
12.3666666666667,55.44,70.08
12.3833333333333,55.45,69.93
12.4,55.48,69.48
12.4166666666667,55.35,69.48
12.4333333333333,55.42,68.72
12.45,55.55,68.91
12.4666666666667,55.44,69.16
12.5,55.22,68.65
12.5166666666667,55.61,68.14
12.5333333333333,55.97,68.23
12.55,55.36,68.29
12.5666666666667,55.82,68.76
12.5833333333333,55.76,68.62
12.6,56.48,68.58
12.6166666666667,55.97,69.36
12.6333333333333,55.86,68.6
12.65,56.2,69.17
12.6666666666667,56.25,68.92
12.6833333333333,56.3,69.46
12.7,55.45,69.15
12.7166666666667,56.23,69.48
12.7333333333333,56.21,69.58
12.75,56.37,69.78
12.7666666666667,56.12,70.29
12.7833333333333,56.63,70.21
12.8,56.36,70.19
12.8166666666667,56.5,70.45
12.8333333333333,56.35,71.03
12.85,56.23,70.78
12.8666666666667,56.7,71.28
12.8833333333333,56.4,70.76
12.9,56.63,71.18
12.9166666666667,56.94,71.08
12.9333333333333,56.45,71.23
12.95,56.84,71.38
12.9666666666667,56.52,71
12.9833333333333,56.67,70.79
13,56.68,70.6
13.0166666666667,56.81,70.67
13.0333333333333,57.15,70.82
13.05,56.92,69.91
13.0666666666667,57.01,70.43
13.0833333333333,56.67,70.29
13.1,57.25,69.86
13.1166666666667,56.78,69.34
13.1333333333333,57.1,68.69
13.15,56.26,70.33
13.1666666666667,57.71,68.62
13.1833333333333,56.64,69.45
13.2,56.68,68.82
13.2166666666667,57.68,69.03
13.2333333333333,57.34,68.81
13.25,57.05,68.04
13.2666666666667,56.66,68.59
13.2833333333333,57.05,68.5
13.3,57.8,68.87
13.3166666666667,57.14,68.66
13.35,57.6,68.61
13.3666666666667,57.41,69.13
13.3833333333333,57.4,69.11
13.4,57.41,69.28
13.4166666666667,57.27,69.87
13.4333333333333,57.62,70.33
13.45,57.78,70.08
13.4666666666667,57.59,70.65
13.4833333333333,57.79,70.82
13.5,57.65,70.77
13.5166666666667,57.59,70.5
13.5333333333333,57.21,71.14
13.55,57.76,71.1
13.5666666666667,57.88,70.66
13.5833333333333,57.64,70.96
13.6,57.84,71.12
13.6166666666667,57.83,71.17
13.6333333333333,57.58,71.36
13.65,58.08,70.72
13.6666666666667,58.13,70.94
13.6833333333333,58.14,70.73
13.7,57.7,70.13
13.7166666666667,57.92,70.15
13.7333333333333,57.81,69.99
13.75,57.88,70.35
13.7666666666667,58.01,69.59
13.7833333333333,58,69.09
13.8,57.99,69.99
13.8166666666667,58.4,69.44
13.8333333333333,58.26,68.59
13.85,58.7,68.55
13.8666666666667,58.02,69.64
13.8833333333333,58.27,68.66
13.9,58.16,69.35
13.9166666666667,58.41,68.22
13.9333333333333,58.56,67.24
13.95,58.31,69.38
13.9666666666667,58.59,68.34
13.9833333333333,58.67,68.87
14,59.14,68.84
14.0166666666667,57.24,69.42
14.0333333333333,59.21,68.78
14.05,58.5,69.97
14.0666666666667,58.82,69.71
14.0833333333333,58.38,70.36
14.1,58.65,70.33
14.1166666666667,58.36,71.06
14.1333333333333,58.76,70.61
14.15,58.42,70
14.1666666666667,58.76,71.56
14.2,58.89,71.09
14.2166666666667,58.81,71.3
14.2333333333333,59.18,71.41
14.25,59.06,70.85
14.2666666666667,58.93,71.04
14.2833333333333,58.98,71.2
14.3,58.91,70.7
14.3166666666667,59.12,70.76
14.3333333333333,58.87,70.7
14.35,59.2,70.73
14.3666666666667,58.85,71.2
14.3833333333333,59.21,70.14
14.4,59.11,69.83
14.4166666666667,58.8,69.63
14.4333333333333,59.36,69.77
14.45,59.69,69.8
14.4666666666667,59.87,68.97
14.4833333333333,59.16,69.26
14.5,59.22,68.87
14.5166666666667,59.62,69.48
14.5333333333333,59.6,68.6
14.55,60.32,68.28
14.5666666666667,59.52,68.3
14.5833333333333,59.6,68.6
14.6,59.54,68.5
14.6166666666667,60.4,69.57
14.6333333333333,59.61,68.48
14.65,59.76,69.11
14.6666666666667,59.23,69.53
14.6833333333333,60.11,69.52
14.7,59.56,69.62
14.7166666666667,60.35,70.54
14.7333333333333,59.72,69.4
14.75,59.75,70.36
14.7666666666667,59.8,70.5
14.7833333333333,59.63,71.2
14.8,59.98,70.6
14.8166666666667,59.98,70.7
14.8333333333333,59.97,71.18
14.85,59.92,71.44
14.8666666666667,59.98,71.43
14.8833333333333,59.96,71.27
14.9,60.45,71.1
14.9166666666667,59.62,71.22
14.9333333333333,60.3,71.99
14.95,60.07,71.54
14.9666666666667,60.43,71.31
14.9833333333333,60.21,70.83
15,60.12,70.83
15.0166666666667,60.58,70.93
15.05,60.3,70.98
15.0666666666667,60.41,70.77
15.0833333333333,60.41,70.65
15.1,60.45,69.97
15.1166666666667,60.33,69.9
15.1333333333333,60.49,69.68
15.15,60.63,68.2
15.1666666666667,60.64,68.99
15.1833333333333,60.46,69.17
15.2,60.63,69.01
15.2166666666667,59.38,69.71
15.2333333333333,59.8,69.38
15.25,60.53,68.49
15.2666666666667,60.2,68.4
15.2833333333333,60.17,69.09
15.3,61.05,69.35
15.3166666666667,61.19,68.04
15.3333333333333,60.45,69.26
15.35,60.51,68.67
15.3666666666667,60.83,69.63
15.3833333333333,61.3,69.8
15.4,60.09,70.47
15.4166666666667,60.89,69.98
15.4333333333333,60.92,70.1
15.45,60.99,70.42
15.4666666666667,60.75,70.74
15.4833333333333,61,70.72
15.5,60.78,70.97
15.5166666666667,61.09,70.82
15.5333333333333,61.07,71.02
15.55,61.04,70.84
15.5666666666667,60.96,71.47
15.5833333333333,61.23,71.13
15.6,61.07,71.43
15.6166666666667,61.43,71.16
15.6333333333333,61.28,71.18
15.65,61.63,70.37
15.6666666666667,61.45,70.89
15.6833333333333,61.36,70.41
15.7,61.38,70.5
15.7166666666667,61.38,70.36
15.7333333333333,61.1,70.06
15.75,61.59,69.65
15.7666666666667,61.48,70.05
15.7833333333333,61.64,69.87
15.8,61.66,69.64
15.8166666666667,61.61,69.51
15.8333333333333,62.02,69.02
15.85,61.37,69.2
15.8666666666667,61.94,69.57
15.9,61.29,67.4
15.9166666666667,61.57,67.5
15.9333333333333,61.23,69.04
15.95,61.46,69.4
15.9666666666667,62.24,68.86
15.9833333333333,62.09,68.84
16,61.81,69.03
16.0166666666667,61.83,69.44
16.0333333333333,61.34,69.47
16.05,61.57,69.88
16.0666666666667,62.08,70.51
16.0833333333333,61.71,70.31
16.1,61.85,70.11
16.1166666666667,62.05,70.65
16.1333333333333,61.3,70.19
16.15,61.93,70.8
16.1666666666667,61.96,71.03
16.1833333333333,62.16,71.04
16.2,61.67,71.19
16.2166666666667,62.01,71.12
16.2333333333333,62.03,70.97
16.25,62.07,71.37
16.2666666666667,61.93,71.17
16.2833333333333,61.94,70.9
16.3,62.41,70.96
16.3166666666667,61.94,70.72
16.3333333333333,62.36,70.83
16.35,62.39,70.42
16.3666666666667,62.19,70.14
16.3833333333333,62.08,70.54
16.4,62.67,69.82
16.4166666666667,62.37,69.66
16.4333333333333,62.19,69.75
16.45,61.54,69.28
16.4666666666667,62.71,69.49
16.4833333333333,62.14,69.46
16.5,62.51,68.79
16.5166666666667,62.14,69.04
16.5333333333333,62.21,68.83
16.55,62.52,68.77
16.5666666666667,62.39,69.33
16.5833333333333,62.22,69.08
16.6,61.46,69.19
16.6166666666667,62.64,67.54
16.6333333333333,62.89,69.62
16.65,63.06,69.96
16.6666666666667,62.46,69.21
16.6833333333333,62.34,69.48
16.7,61.9,70.29
16.7166666666667,63.09,69.9
16.75,62.65,69.86
16.7666666666667,62.85,70.05
16.7833333333333,62.71,70.7
16.8,62.53,70.93
16.8166666666667,63.04,70.67
16.8333333333333,63.17,71.1
16.85,62.62,70.88
16.8666666666667,63.14,70.99
16.8833333333333,63.14,71.14
16.9,63.09,70.85
16.9166666666667,63.06,71.26
16.9333333333333,63.02,71.02
16.95,62.71,71.35
16.9666666666667,63.41,70.97
16.9833333333333,63.01,70.65
17,63.2,70.77
17.0166666666667,63.09,70.3
17.0333333333333,63.43,70.62
17.05,63.21,70.39
17.0666666666667,62.7,70.5
17.0833333333333,63.26,69.77
17.1,63.67,69.85
17.1166666666667,62.91,68.85
17.1333333333333,63.14,69.45
17.15,63.17,69.18
17.1666666666667,64.15,68.86
17.1833333333333,63.73,69.97
17.2,63.53,68.42
17.2166666666667,63.52,68.95
17.2333333333333,63.35,68.82
17.25,63.47,68.75
17.2666666666667,63.84,68.66
17.2833333333333,63.97,69.43
17.3,63.42,69.11
17.3166666666667,63.07,69.41
17.3333333333333,64.32,69.36
17.35,63.98,70.03
17.3666666666667,63.61,70.27
17.3833333333333,63.44,70.08
17.4,63.52,71.25
17.4166666666667,63.67,70.87
17.4333333333333,63.48,71.1
17.45,63.82,70.76
17.4666666666667,63.55,70.82
17.4833333333333,64.02,71.29
17.5,63.44,70.8
17.5166666666667,63.52,71.3
17.5333333333333,63.92,71.13
17.55,63.8,71.24
17.5666666666667,64.18,71.4
17.6,63.85,71.01
17.6166666666667,63.78,71.04
17.6333333333333,64.22,71.11
17.65,63.91,70.74
17.6666666666667,63.84,70.53
17.6833333333333,64.29,70.41
17.7,64.06,70.03
17.7166666666667,63.76,70.15
17.7333333333333,64.06,69.57
17.75,63.91,69.53
17.7666666666667,64.09,69.79
17.7833333333333,64.6,69.36
17.8,64.02,68.96
17.8166666666667,63.79,68.61
17.8333333333333,63.55,67.96
17.85,63.36,67.99
17.8666666666667,64.04,69.19
17.8833333333333,63.65,69.08
17.9,64.14,68.48
17.9166666666667,63.96,69.48
17.9333333333333,64.54,69.2
17.95,64.19,69.58
17.9666666666667,64.01,69.45
17.9833333333333,64.08,70.04
18,64.17,70.38
18.0166666666667,64.04,70.45
18.0333333333333,64.87,70.21
18.05,64.71,70.72
18.0666666666667,64.37,70.92
18.0833333333333,64.44,70.89
18.1,64.27,71.3
18.1166666666667,64.24,71.17
18.1333333333333,64.34,71.17
18.15,64.42,71.56
18.1666666666667,64.12,71.46
18.1833333333333,64.07,71.68
18.2,64.52,71.14
18.2166666666667,64.21,71.56
18.2333333333333,64.33,71.01
18.25,64.57,71.26
18.2666666666667,64.42,70.58
18.2833333333333,64.47,71.14
18.3,64.57,70.88
18.3166666666667,64.61,71
18.3333333333333,64.55,70.74
18.35,64.36,70.4
18.3666666666667,64.89,70.16
18.3833333333333,64.83,69.8
18.4,64.62,69.83
18.4166666666667,64.71,69.58
18.45,64.22,69.25
18.4666666666667,64.42,68.82
18.4833333333333,64.88,68.95
18.5,64.94,69.41
18.5166666666667,63.55,68.27
18.5333333333333,64.92,69.26
18.55,65.35,69.15
18.5666666666667,64.64,68.56
18.5833333333333,64.53,68.55
18.6,64.96,69.62
18.6166666666667,64.81,69.08
18.6333333333333,64.64,69.53
18.65,64.45,69.55
18.6666666666667,64.89,70.45
18.6833333333333,65.2,70.41
18.7,65.02,69.99
18.7166666666667,64.95,70.41
18.7333333333333,65.13,70.4
18.75,65.22,70.37
18.7666666666667,64.79,70.86
18.7833333333333,65.01,71.01
18.8,65.06,70.22
18.8166666666667,65.41,70.97
18.8333333333333,64.91,71.15
18.85,65.05,71.57
18.8666666666667,64.66,71.34
18.8833333333333,65,71.3
18.9,65.26,71.29
18.9166666666667,65.19,71.44
18.9333333333333,65.27,71
18.95,65.06,71.17
18.9666666666667,65.29,70.74
18.9833333333333,65.07,70.75
19,65.22,70.58
19.0166666666667,65.27,70.7
19.0333333333333,65.46,70.48
19.05,65.48,70.52
19.0666666666667,65.55,69.89
19.0833333333333,65.24,70.3
19.1,65.39,69.97
19.1166666666667,65.1,70.12
19.1333333333333,65.24,68.8
19.15,65.12,69.34
19.1666666666667,65.51,69.2
19.1833333333333,65.66,68.86
19.2,65.56,69.1
19.2166666666667,65.62,68.82
19.2333333333333,65.13,69.31
19.25,65.87,69.05
19.2666666666667,65.41,69.07
19.3,65.88,69.21
19.3166666666667,65.49,69.41
19.3333333333333,65.27,69.23
19.35,65.92,69.94
19.3666666666667,65.71,69.81
19.3833333333333,64.82,71.08
19.4,65.65,70.22
19.4166666666667,66.11,70.64
19.4333333333333,65.66,70.67
19.45,65.61,70.77
19.4666666666667,65.75,70.81
19.4833333333333,65.74,70.94
19.5,65.98,71.35
19.5166666666667,66.03,70.92
19.5333333333333,65.47,71.47
19.55,65.92,71.18
19.5666666666667,65.96,71.61
19.5833333333333,65.38,71.1
19.6,65.66,71.12
19.6166666666667,65.9,70.9
19.6333333333333,65.72,71.45
19.65,65.74,71.27
19.6666666666667,65.96,71.65
19.6833333333333,66.1,70.33
19.7,65.87,70.6
19.7166666666667,66.48,70.71
19.7333333333333,65.93,70.64
19.75,66.22,70.8
19.7666666666667,66.01,70.15
19.7833333333333,65.87,70.13
19.8,66.42,69.7
19.8166666666667,65.63,69.79
19.8333333333333,65.9,70.27
19.85,66.07,69.74
19.8666666666667,66.3,69.43
19.8833333333333,65.92,69.75
19.9,66.4,69.06
19.9166666666667,66.12,69.29
19.9333333333333,66.78,69.83
19.95,66.26,69.33
19.9666666666667,65.84,69.75
19.9833333333333,66.36,69.38
20,66.31,69.58
20.0166666666667,66.35,69.15
20.0333333333333,66.05,69.47
20.05,66.26,69.33
20.0666666666667,66.39,69.66
20.0833333333333,65.97,70.01
20.1,66.45,70.23
20.1166666666667,66.24,70.71
20.15,66.43,71.26
20.1666666666667,66.59,71.22
20.1833333333333,66.35,70.82
20.2,66.69,71.16
20.2166666666667,66.46,71.59
20.2333333333333,66.13,71.73
20.25,66.81,71.35
20.2666666666667,66.49,71.75
20.2833333333333,66.64,71.16
20.3,66.63,71.46
20.3166666666667,66.84,71.3
20.3333333333333,66.68,71.85
20.35,66.42,71.37
20.3666666666667,66.54,70.91
20.3833333333333,66.36,70.9
20.4,66.89,70.46
20.4166666666667,67.15,70.75
20.4333333333333,67.05,70.15
20.45,66.51,70.36
20.4666666666667,66.78,69.91
20.4833333333333,67.07,70.08
20.5,66.15,69.56
20.5166666666667,66.54,70.37
20.5333333333333,67.27,68.76
20.55,65.3,69.2
20.5666666666667,66.74,68.33
20.5833333333333,66.59,68.97
20.6,67.14,69.19
20.6166666666667,66.9,68.76
20.6333333333333,66.63,68.89
20.65,66.01,69.46
20.6666666666667,66.55,68.91
20.6833333333333,66.13,69.39
20.7,66.94,69.97
20.7166666666667,66.02,69.17
20.7333333333333,67.34,69.98
20.75,67.32,69.78
20.7666666666667,66.97,70.15
20.7833333333333,66.74,70.38
20.8,66.75,70.37
20.8166666666667,66.95,70.88
20.8333333333333,67.06,71
20.85,67.33,71.16
20.8666666666667,67.44,71.31
20.8833333333333,67.32,71.59
20.9,67.38,71.04
20.9166666666667,67.13,71.6
20.9333333333333,67.62,72.12
20.95,66.9,71.74
20.9666666666667,67.82,71.23
21,67.31,71.92
21.0166666666667,67.04,71.31
21.0333333333333,68.01,71.27
21.05,67.3,71.64
21.0666666666667,67.27,70.86
21.0833333333333,67.53,71.07
21.1,67.26,70.64
21.1166666666667,67.36,70.25
21.1333333333333,67.54,71
21.15,67.38,70.31
21.1666666666667,67.12,70.09
21.1833333333333,67.05,69.86
21.2,67.21,69.49
21.2166666666667,67.43,69.76
21.2333333333333,68.02,70.1
21.25,68.32,68.71
21.2666666666667,67.35,69.14
21.2833333333333,67.03,69.29
21.3,68.5,68.82
21.3166666666667,67.61,69.03
21.3333333333333,67.68,69.01
21.35,67.72,69.24
21.3666666666667,67.53,68.94
21.3833333333333,67.35,69.09
21.4,67.75,69.56
21.4166666666667,68.1,69.73
21.4333333333333,67.92,70.64
21.45,67.58,70.13
21.4666666666667,67.65,70.38
21.4833333333333,67.81,70.58
21.5,67.5,70.85
21.5166666666667,67.41,70.1
21.5333333333333,68.16,71.35
21.55,67.68,71.08
21.5666666666667,67.61,71.18
21.5833333333333,68.08,71.15
21.6,67.49,71.33
21.6166666666667,67.97,71.47
21.6333333333333,67.72,71.17
21.65,68.06,71.13
21.6666666666667,67.98,71.26
21.6833333333333,67.66,70.71
21.7,68.08,71
21.7166666666667,67.73,70.88
21.7333333333333,67.89,70.64
21.75,67.82,70.57
21.7666666666667,67.94,70.57
21.7833333333333,67.76,70.55
21.8,68.02,69.24
21.8166666666667,68.24,70.64
21.85,67.64,69.98
21.8666666666667,68.11,69.8
21.8833333333333,67.64,69.46
21.9,68.1,69.5
21.9166666666667,67.97,68.92
21.9333333333333,68.33,68.9
21.95,67.77,68.04
21.9666666666667,66.98,68.9
21.9833333333333,67.95,68.98
22,68.63,68.21
22.0166666666667,67.93,69.36
22.0333333333333,67.85,67.11
22.05,68.63,69.39
22.0666666666667,68.04,69.76
22.0833333333333,68.36,69.78
22.1,68.6,70.18
22.1166666666667,68.18,70.38
22.1333333333333,68.17,70.26
22.15,67.98,70.64
22.1666666666667,68.24,71.11
22.1833333333333,68.05,71.34
22.2,68.76,71.64
22.2166666666667,68.27,71.22
22.2333333333333,68.56,71.69
22.25,68.4,71.51
22.2666666666667,68.6,71.38
22.2833333333333,68.68,71.68
22.3,68.61,71.89
22.3166666666667,68.84,71.78
22.3333333333333,68.33,71.24
22.35,68.55,71.49
22.3666666666667,68.55,70.99
22.3833333333333,68.49,71.18
22.4,68.5,71.22
22.4166666666667,68.6,71.05
22.4333333333333,68.83,70.52
22.45,68.42,70.86
22.4666666666667,68.3,70.63
22.4833333333333,68.94,70.44
22.5,68.9,69.62
22.5166666666667,68.39,69.84
22.5333333333333,68.9,69.89
22.55,68.73,69.59
22.5666666666667,69.1,69.52
22.5833333333333,67.5,69.42
22.6,68.89,70.08
22.6166666666667,69.64,69.1
22.6333333333333,68.77,68.97
22.65,69.09,69.1
22.6666666666667,67.96,69.38
22.7,68.86,69.98
22.7166666666667,68.76,69.86
22.7333333333333,68.37,69.54
